47,-5.94,-29.22,255,4.04,29.54,255,,-9.98
47,-6.26,-26.5,255,1.54,22.83,255,,-7.8
47,-6.26,-21.49,255,-1.09,14.01,255,,-5.17
47,-6.22,-16.11,255,-2.38,6.81,144,,-3.84
47,-6.22,-13.53,255,-5.05,0.35,10,,-1.17
47,-6.22,-8.19,174,-7.47,-8.49,180,,1.25
47,-6.22,-3.35,71,-8.81,-15.28,255,,2.59
47,-6.22,-0.68,14,-7.96,-16.71,255,,1.74
47,-6.22,-2.38,50,-5.74,-11.79,250,,-0.48
47,-6.22,-6.82,144,-3.27,-3.78,80,,-2.95
48,-6.22,-11.75,249,-2.02,2.97,63,,-4.2
48,-6.22,-14.26,255,0.16,2.97,10,,-6.38
48,-6.22,-14.26,255,0.16,2.97,10,,-6.38
48,-5.62,-16.74,255,2.55,15.25,255,,-8.17
48,-4.61,-18.38,255,2.34,17.7,255,,-6.95
48,-2.22,-10.58,224,0.16,17.7,10,,-2.38
48,-2.22,-10.58,224,0.16,17.7,10,,-2.38
48,2.75,9.19,195,-3.72,-10.56,224,,6.47
48,4.2,21.45,255,-3.8,-21.35,255,,8
48,3.03,17.98,255,-3.03,-18.05,255,,6.06
48,0.77,9.43,200,-0.77,-8.71,185,,1.54
48,-0.44,9.43,10,1.78,-5.02,106,,-2.22
48,-1.66,-7.7,163,1.78,-5.02,106,,-3.44
48,-4.2,-15.59,255,6.02,20.69,255,,-10.22
48,-3.6,-22.2,255,6.22,28.25,255,,-9.82
48,-1.41,-15.84,255,4.12,21.25,255,,-5.53
48,1.17,-3.62,76,2.87,10.06,213,,-1.7
48,3.88,7.28,154,0.32,10.06,10,,3.56
48,3.88,7.28,154,0.32,10.06,10,,3.56
48,5.01,15.88,255,-3.64,-14.65,255,,8.65
48,4.2,21.29,255,-3.6,-20.89,255,,7.8
48,2.1,14.7,255,-1.49,-13.56,255,,3.59
48,-0.48,14.7,10,-0.28,-13.56,10,,-0.2
